GCAM_commodity,GCAM_region_ID,iso,contentN,contentP
Corn,1,pri,8e-4,8e-4
Corn,1,usa,6.4e-4,6.4e-4
Corn,2,bdi,0.00354,0.00354
Corn,2,com,9.6e-4,9.6e-4
Corn,2,dji,3.2e-4,3.2e-4
Corn,2,eri,0.0176,0.0176
Corn,2,eth,0.029,0.029
Corn,2,ken,5e-4,5e-4
Corn,2,mdg,0.01104,0.01104
Corn,2,mus,0.00144,0.00144
Corn,2,rwa,0.02992,0.02992
Corn,2,som,0.0288,0.0288
Corn,2,uga,0.00354,0.00354
Corn,3,dza,0.0021,0.0021
Corn,3,egy,0.00144,0.00144
Corn,3,esh,0,0
Corn,3,mar,0.00288,0.00288
Corn,3,tun,0,0
Corn,4,ago,0.0018,0.0018
Corn,4,bwa,0.02352,0.02352
Corn,4,lso,0.00112,0.00112
Corn,4,moz,0.03216,0.03216
Corn,4,mwi,0.03744,0.03744
Corn,4,nam,0.013,0.013
Corn,4,swz,0.016,0.016
Corn,4,zmb,0.00112,0.00112
Corn,4,zwe,0.001,0.001
Corn,5,ben,0.0088,0.0088
Corn,5,bfa,0.0018,0.0018
Corn,5,caf,6.4e-4,6.4e-4
Corn,5,cmr,0.01168,0.01168
Corn,5,cog,0.03344,0.03344
Corn,5,cpv,6.4e-4,6.4e-4
Corn,5,gab,0.00144,0.00144
Corn,5,gha,3.2e-4,3.2e-4
Corn,5,gin,0.0024,0.0024
Corn,5,gmb,9.6e-4,9.6e-4
Corn,5,gnb,0.016,0.016
Corn,5,gnq,0,0
Corn,5,lbr,0,0
Corn,5,mli,0.0256,0.0256
Corn,5,mrt,0.00128,0.00128
Corn,5,ner,0.01072,0.01072
Corn,5,nga,0.00752,0.00752
Corn,5,sen,0.048,0.048
Corn,5,sle,0.0021,0.0021
Corn,5,stp,0.01065,0.01065
Corn,5,tcd,0.036,0.036
Corn,5,tgo,0.0112,0.0112
Corn,6,aus,0.064,0.064
Corn,6,nzl,0.0064,0.0064
Corn,7,bra,0.00256,0.00256
Corn,8,can,0,0
Corn,9,bhs,6.4e-4,6.4e-4
Corn,9,blz,0.03984,0.03984
Corn,9,bmu,0,0
Corn,9,brb,0.02912,0.02912
Corn,9,cri,0.01648,0.01648
Corn,9,cub,0.00112,0.00112
Corn,9,cym,0,0
Corn,9,dma,0.0192,0.0192
Corn,9,dom,0.00304,0.00304
Corn,9,glp,0,0
Corn,9,grd,0.01968,0.01968
Corn,9,gtm,0.0018,0.0018
Corn,9,hnd,0.01856,0.01856
Corn,9,hti,0.0014,0.0014
Corn,9,jam,0,0
Corn,9,kna,0,0
Corn,9,lca,0,0
Corn,9,msr,0.00176,0.00176
Corn,9,mtq,0,0
Corn,9,nic,0.00272,0.00272
Corn,9,pan,0.0024,0.0024
Corn,9,slv,0.016,0.016
Corn,9,tto,0.02352,0.02352
Corn,9,vct,0.03,0.03
Corn,10,arm,0.0288,0.0288
Corn,10,aze,0.0037,0.0037
Corn,10,geo,0.00256,0.00256
Corn,10,kaz,5e-4,5e-4
Corn,10,kgz,0.0032,0.0032
Corn,10,mng,0,0
Corn,10,tjk,0.0032,0.0032
Corn,10,tkm,0.00272,0.00272
Corn,10,uzb,0.00336,0.00336
Corn,11,chn,0.0026,0.0026
Corn,12,bgr,0.00176,0.00176
Corn,12,cyp,0,0
Corn,12,cze,0.0152,0.0152
Corn,12,est,0,0
Corn,12,hun,0.048,0.048
Corn,12,ltu,0.0016,0.0016
Corn,12,lva,0,0
Corn,12,mlt,0,0
Corn,12,pol,0.0128,0.0128
Corn,12,rom,0.0018,0.0018
Corn,12,svk,0.0018,0.0018
Corn,12,svn,0.03872,0.03872
Corn,13,aut,0.0152,0.0152
Corn,13,bel,0.0128,0.0128
Corn,13,deu,0.00208,0.00208
Corn,13,dnk,0.01,0.01
Corn,13,esp,0.0152,0.0152
Corn,13,fin,0,0
Corn,13,fra,0.0608,0.0608
Corn,13,fro,0,0
Corn,13,gbr,0,0
Corn,13,grc,0,0
Corn,13,irl,0,0
Corn,13,ita,0.00272,0.00272
Corn,13,lux,0.00112,0.00112
Corn,13,nld,0.0018,0.0018
Corn,13,prt,8e-4,8e-4
Corn,13,shn,0,0
Corn,13,spm,0,0
Corn,13,swe,0,0
Corn,14,blr,0.01552,0.01552
Corn,14,ukr,0.0018,0.0018
Corn,15,alb,0.0144,0.0144
Corn,15,bih,0.003,0.003
Corn,15,hrv,0.00128,0.00128
Corn,15,mne,0.0128,0.0128
Corn,15,scg,0.00144,0.00144
Corn,15,srb,0.01088,0.01088
Corn,15,tur,0.0038,0.0038
Corn,16,che,0.01552,0.01552
Corn,16,isl,0,0
Corn,16,lie,0,0
Corn,16,nor,0,0
Corn,17,ind,0.00224,0.00224
Corn,18,idn,0.0504,0.0504
Corn,19,jpn,0.081,0.081
Corn,20,mex,0.002,0.002
Corn,21,are,0.01168,0.01168
Corn,21,bhr,0,0
Corn,21,irq,0.0018,0.0018
Corn,21,isr,0.00208,0.00208
Corn,21,jor,0.0128,0.0128
Corn,21,kwt,0.00784,0.00784
Corn,21,lbn,0.02832,0.02832
Corn,21,omn,6.4e-4,6.4e-4
Corn,21,qat,0.0088,0.0088
Corn,21,sau,0,0
Corn,21,syr,0.0128,0.0128
Corn,21,yem,0.01648,0.01648
Corn,22,pak,0.00224,0.00224
Corn,23,rus,0.003,0.003
Corn,24,zaf,0.064,0.064
Corn,25,guf,0.01808,0.01808
Corn,25,guy,0.04,0.04
Corn,25,sur,8e-4,8e-4
Corn,26,chl,0.00336,0.00336
Corn,26,ecu,0.03136,0.03136
Corn,26,per,0.00128,0.00128
Corn,26,pry,0.00354,0.00354
Corn,26,ury,0.036,0.036
Corn,27,afg,0.00144,0.00144
Corn,27,bgd,0.016,0.016
Corn,27,btn,0.0112,0.0112
Corn,27,lka,0.0037,0.0037
Corn,27,mdv,0.00357,0.00357
Corn,27,npl,0.00624,0.00624
Corn,29,asm,0,0
Corn,29,brn,0,0
Corn,29,cok,0,0
Corn,29,fji,0.01616,0.01616
Corn,29,gum,0,0
Corn,29,khm,0.0018,0.0018
Corn,29,kir,0,0
Corn,29,lao,0.00256,0.00256
Corn,29,mhl,0,0
Corn,29,mmr,0.00176,0.00176
Corn,29,mys,0.0176,0.0176
Corn,29,ncl,0.0096,0.0096
Corn,29,niu,0,0
Corn,29,nru,0,0
Corn,29,pci,0,0
Corn,29,phl,0.00608,0.00608
Corn,29,png,0.00144,0.00144
Corn,29,pyf,0,0
Corn,29,sgp,0,0
Corn,29,slb,0,0
Corn,29,syc,0,0
Corn,29,tha,0.03984,0.03984
Corn,29,tkl,0,0
Corn,29,ton,0,0
Corn,29,tuv,0,0
Corn,29,vnm,9.6e-4,9.6e-4
Corn,29,vut,0.0026,0.0026
Corn,29,wsm,0,0
Corn,31,arg,0.00224,0.00224
Corn,32,col,0.006,0.006
FiberCrop,1,pri,0,0
FiberCrop,1,usa,0.00112,0.00112
FiberCrop,2,bdi,9.6e-4,9.6e-4
FiberCrop,2,com,0,0
FiberCrop,2,dji,0,0
FiberCrop,2,eri,0,0
FiberCrop,2,eth,0.0290491269765638,0.029049126976563797
FiberCrop,2,ken,0.018002522636666487,0.018002522636666487
FiberCrop,2,mdg,0.006885192769025731,0.006885192769025731
FiberCrop,2,mus,0.00357,0.00357
FiberCrop,2,rwa,0,0
FiberCrop,2,som,0.0288,0.0288
FiberCrop,2,uga,9.603324358131746e-4,9.603324358131746e-4
FiberCrop,3,dza,0.01648,0.01648
FiberCrop,3,egy,0.002124690025273187,0.002124690025273187
FiberCrop,3,esh,0,0
FiberCrop,3,mar,0.01088,0.01088
FiberCrop,3,tun,0.00144,0.00144
FiberCrop,4,ago,0.0010645333936805182,0.0010645333936805182
FiberCrop,4,bwa,0.01616,0.01616
FiberCrop,4,lso,0,0
FiberCrop,4,moz,0.0017571434932414525,0.0017571434932414525
FiberCrop,4,mwi,0.0014414777887462981,0.0014414777887462981
FiberCrop,4,nam,0.0021,0.0021
FiberCrop,4,swz,0.0192,0.0192
FiberCrop,4,zmb,0.00224,0.00224
FiberCrop,4,zwe,0.05008786155884301,0.050087861558843004
FiberCrop,5,ben,0.0176,0.0176
FiberCrop,5,bfa,0.00144,0.00144
FiberCrop,5,caf,0.001138532008830022,0.0011385320088300218
FiberCrop,5,cmr,0.002081289452800168,0.0020812894528001676
FiberCrop,5,cog,0,0
FiberCrop,5,cpv,0,0
FiberCrop,5,gab,0,0
FiberCrop,5,gha,0.00256,0.00256
FiberCrop,5,gin,0.0288,0.0288
FiberCrop,5,gmb,0.0176,0.0176
FiberCrop,5,gnb,0.003,0.003
FiberCrop,5,gnq,6.4e-4,6.4e-4
FiberCrop,5,lbr,0,0
FiberCrop,5,mli,0.02992,0.02992
FiberCrop,5,mrt,0,0
FiberCrop,5,ner,0.0152,0.0152
FiberCrop,5,nga,0.0037,0.0037
FiberCrop,5,sen,0.006,0.006
FiberCrop,5,sle,0.01065,0.01065
FiberCrop,5,stp,0,0
FiberCrop,5,tcd,0,0
FiberCrop,5,tgo,0.029,0.029
FiberCrop,6,aus,0.00256,0.00256
FiberCrop,6,nzl,0.00176,0.00176
FiberCrop,7,bra,0.002645602857514844,0.002645602857514844
FiberCrop,8,can,0.00272,0.00272
FiberCrop,9,bhs,0,0
FiberCrop,9,blz,0,0
FiberCrop,9,bmu,0,0
FiberCrop,9,brb,0,0
FiberCrop,9,cri,0.0430046791226645,0.0430046791226645
FiberCrop,9,cub,0.003290477880847929,0.003290477880847929
FiberCrop,9,cym,0,0
FiberCrop,9,dma,0,0
FiberCrop,9,dom,0.02352,0.02352
FiberCrop,9,glp,0,0
FiberCrop,9,grd,0.01232,0.01232
FiberCrop,9,gtm,0.0020073514698828207,0.0020073514698828207
FiberCrop,9,hnd,0.00288,0.00288
FiberCrop,9,hti,0.001621137167066951,0.001621137167066951
FiberCrop,9,jam,0.037229129308627214,0.037229129308627214
FiberCrop,9,kna,0,0
FiberCrop,9,lca,0,0
FiberCrop,9,msr,0.048,0.048
FiberCrop,9,mtq,0,0
FiberCrop,9,nic,0.03669345857826799,0.03669345857826799
FiberCrop,9,pan,0,0
FiberCrop,9,slv,0.003178765518447281,0.003178765518447281
FiberCrop,9,tto,0,0
FiberCrop,9,vct,0,0
FiberCrop,10,arm,0,0
FiberCrop,10,aze,0.0016,0.0016
FiberCrop,10,geo,0,0
FiberCrop,10,kaz,0.02768,0.02768
FiberCrop,10,kgz,0.00224,0.00224
FiberCrop,10,mng,0,0
FiberCrop,10,tjk,0.016,0.016
FiberCrop,10,tkm,0.01808,0.01808
FiberCrop,10,uzb,0.0017961458721682173,0.0017961458721682175
FiberCrop,11,chn,0.002566357887007368,0.002566357887007368
FiberCrop,12,bgr,0.00312993152724025,0.00312993152724025
FiberCrop,12,cyp,0,0
FiberCrop,12,cze,0.00731165170487382,0.00731165170487382
FiberCrop,12,est,8e-4,8e-4
FiberCrop,12,hun,9.653542483660132e-4,9.653542483660132e-4
FiberCrop,12,ltu,0.00354,0.00354
FiberCrop,12,lva,0.02352,0.02352
FiberCrop,12,mlt,0,0
FiberCrop,12,pol,0.0033088491834774255,0.0033088491834774255
FiberCrop,12,rom,5.869419428327342e-4,5.869419428327342e-4
FiberCrop,12,svk,0.00272,0.00272
FiberCrop,12,svn,0,0
FiberCrop,13,aut,3.2176870748299325e-4,3.217687074829932e-4
FiberCrop,13,bel,0.00112,0.00112
FiberCrop,13,deu,0,0
FiberCrop,13,dnk,0,0
FiberCrop,13,esp,0.035143641767894494,0.035143641767894494
FiberCrop,13,fin,0,0
FiberCrop,13,fra,0.029485714845896658,0.02948571484589666
FiberCrop,13,fro,0,0
FiberCrop,13,gbr,0.0288,0.0288
FiberCrop,13,grc,0.00144,0.00144
FiberCrop,13,irl,0,0
FiberCrop,13,ita,0.008459210587058553,0.008459210587058553
FiberCrop,13,lux,0,0
FiberCrop,13,nld,0.010476178202479338,0.010476178202479338
FiberCrop,13,prt,0,0
FiberCrop,13,shn,0,0
FiberCrop,13,spm,0,0
FiberCrop,13,swe,0,0
FiberCrop,14,blr,0.02832,0.02832
FiberCrop,14,ukr,0.0018116853443586119,0.0018116853443586119
FiberCrop,15,alb,3.2e-4,3.2e-4
FiberCrop,15,bih,0,0
FiberCrop,15,hrv,0,0
FiberCrop,15,mne,0,0
FiberCrop,15,scg,0.0018,0.0018
FiberCrop,15,srb,0,0
FiberCrop,15,tur,0.06079924356414934,0.06079924356414934
FiberCrop,16,che,0,0
FiberCrop,16,isl,0,0
FiberCrop,16,lie,0,0
FiberCrop,16,nor,0,0
FiberCrop,17,ind,0.02045363391994757,0.02045363391994757
FiberCrop,18,idn,0.008057710717342377,0.008057710717342377
FiberCrop,19,jpn,0.016,0.016
FiberCrop,20,mex,0.029032813994052793,0.029032813994052793
FiberCrop,21,are,0,0
FiberCrop,21,bhr,0,0
FiberCrop,21,irq,0.0018,0.0018
FiberCrop,21,isr,0.0064,0.0064
FiberCrop,21,jor,0,0
FiberCrop,21,kwt,0,0
FiberCrop,21,lbn,0,0
FiberCrop,21,omn,0,0
FiberCrop,21,qat,0,0
FiberCrop,21,sau,0,0
FiberCrop,21,syr,0.00144,0.00144
FiberCrop,21,yem,0.048,0.048
FiberCrop,22,pak,0.012799962244568523,0.012799962244568523
FiberCrop,23,rus,0.01910133906772438,0.01910133906772438
FiberCrop,24,zaf,0.002498596421804524,0.002498596421804524
FiberCrop,25,guf,0,0
FiberCrop,25,guy,0,0
FiberCrop,25,sur,0,0
FiberCrop,26,chl,0.024003825015126143,0.024003825015126143
FiberCrop,26,ecu,0.0023286019551480926,0.0023286019551480926
FiberCrop,26,per,0.009267434509359502,0.009267434509359502
FiberCrop,26,pry,0.0088,0.0088
FiberCrop,26,ury,0,0
FiberCrop,27,afg,0.03344,0.03344
FiberCrop,27,bgd,0.011510169867906489,0.011510169867906489
FiberCrop,27,btn,0.0018,0.0018
FiberCrop,27,lka,0,0
FiberCrop,27,mdv,0,0
FiberCrop,27,npl,0.027562766524208186,0.027562766524208186
FiberCrop,29,asm,0,0
FiberCrop,29,brn,0,0
FiberCrop,29,cok,0,0
FiberCrop,29,fji,0,0
FiberCrop,29,gum,0,0
FiberCrop,29,khm,0.0025640598545367834,0.0025640598545367834
FiberCrop,29,kir,0,0
FiberCrop,29,lao,0.00329820110809855,0.0032982011080985502
FiberCrop,29,mhl,0,0
FiberCrop,29,mmr,0.014325458678845646,0.014325458678845644
FiberCrop,29,mys,0,0
FiberCrop,29,ncl,0,0
FiberCrop,29,niu,0,0
FiberCrop,29,nru,0,0
FiberCrop,29,pci,0,0
FiberCrop,29,phl,0.025894947646824977,0.025894947646824977
FiberCrop,29,png,0,0
FiberCrop,29,pyf,0,0
FiberCrop,29,sgp,0,0
FiberCrop,29,slb,0,0
FiberCrop,29,syc,0,0
FiberCrop,29,tha,0.00268550677888234,0.00268550677888234
FiberCrop,29,tkl,0,0
FiberCrop,29,ton,0,0
FiberCrop,29,tuv,0,0
FiberCrop,29,vnm,0.009778683489392405,0.009778683489392405
FiberCrop,29,vut,0,0
FiberCrop,29,wsm,0.1475,0.1475
FiberCrop,31,arg,0.015406778234271213,0.015406778234271213
FiberCrop,32,col,0.013960708294155633,0.013960708294155633
FodderHerb,1,pri,0,0
FodderHerb,1,usa,0,0
FodderHerb,2,bdi,0,0
FodderHerb,2,com,0,0
FodderHerb,2,dji,0,0
FodderHerb,2,eri,0.00128,0.00128
FodderHerb,2,eth,0.02,0.02
FodderHerb,2,ken,0,0
FodderHerb,2,mdg,0,0
FodderHerb,2,mus,0,0
FodderHerb,2,rwa,0,0
FodderHerb,2,som,0,0
FodderHerb,2,uga,0,0
FodderHerb,3,dza,0.0032,0.0032
FodderHerb,3,egy,0.02992,0.02992
FodderHerb,3,esh,0,0
FodderHerb,3,mar,0.03136,0.03136
FodderHerb,3,tun,0.0128,0.0128
FodderHerb,4,ago,0,0
FodderHerb,4,bwa,0,0
FodderHerb,4,lso,0,0
FodderHerb,4,moz,0,0
FodderHerb,4,mwi,0,0
FodderHerb,4,nam,0,0
FodderHerb,4,swz,0,0
FodderHerb,4,zmb,0,0
FodderHerb,4,zwe,0,0
FodderHerb,5,ben,0,0
FodderHerb,5,bfa,0,0
FodderHerb,5,caf,0,0
FodderHerb,5,cmr,0,0
FodderHerb,5,cog,0,0
FodderHerb,5,cpv,0,0
FodderHerb,5,gab,0,0
FodderHerb,5,gha,0,0
FodderHerb,5,gin,0,0
FodderHerb,5,gmb,0,0
FodderHerb,5,gnb,0,0
FodderHerb,5,gnq,0,0
FodderHerb,5,lbr,0,0
FodderHerb,5,mli,0,0
FodderHerb,5,mrt,0,0
FodderHerb,5,ner,0,0
FodderHerb,5,nga,0,0
FodderHerb,5,sen,0,0
FodderHerb,5,sle,0,0
FodderHerb,5,stp,0,0
FodderHerb,5,tcd,0,0
FodderHerb,5,tgo,0,0
FodderHerb,6,aus,0.03536,0.03536
FodderHerb,6,nzl,0,0
FodderHerb,7,bra,0,0
FodderHerb,8,can,0,0
FodderHerb,9,bhs,0,0
FodderHerb,9,blz,0,0
FodderHerb,9,bmu,0,0
FodderHerb,9,brb,0,0
FodderHerb,9,cri,0,0
FodderHerb,9,cub,0,0
FodderHerb,9,cym,0,0
FodderHerb,9,dma,0,0
FodderHerb,9,dom,0,0
FodderHerb,9,glp,0,0
FodderHerb,9,grd,0,0
FodderHerb,9,gtm,0,0
FodderHerb,9,hnd,0,0
FodderHerb,9,hti,0,0
FodderHerb,9,jam,0,0
FodderHerb,9,kna,0,0
FodderHerb,9,lca,0,0
FodderHerb,9,msr,0,0
FodderHerb,9,mtq,0,0
FodderHerb,9,nic,0,0
FodderHerb,9,pan,0,0
FodderHerb,9,slv,0,0
FodderHerb,9,tto,0,0
FodderHerb,9,vct,0,0
FodderHerb,10,arm,0,0
FodderHerb,10,aze,0,0
FodderHerb,10,geo,0,0
FodderHerb,10,kaz,0,0
FodderHerb,10,kgz,0,0
FodderHerb,10,mng,0,0
FodderHerb,10,tjk,0,0
FodderHerb,10,tkm,0,0
FodderHerb,10,uzb,0,0
FodderHerb,11,chn,0,0
FodderHerb,12,bgr,0.03216,0.03216
FodderHerb,12,cyp,0.00354,0.00354
FodderHerb,12,cze,0.00128,0.00128
FodderHerb,12,est,0,0
FodderHerb,12,hun,0.0128,0.0128
FodderHerb,12,ltu,0.006,0.006
FodderHerb,12,lva,6.4e-4,6.4e-4
FodderHerb,12,mlt,0.001,0.001
FodderHerb,12,pol,0.0018,0.0018
FodderHerb,12,rom,0,0
FodderHerb,12,svk,0.0024,0.0024
FodderHerb,12,svn,0,0
FodderHerb,13,aut,0.0048,0.0048
FodderHerb,13,bel,0,0
FodderHerb,13,deu,0,0
FodderHerb,13,dnk,0,0
FodderHerb,13,esp,0.0048,0.0048
FodderHerb,13,fin,0,0
FodderHerb,13,fra,0,0
FodderHerb,13,fro,0,0
FodderHerb,13,gbr,0,0
FodderHerb,13,grc,0.00224,0.00224
FodderHerb,13,irl,0,0
FodderHerb,13,ita,0.02352,0.02352
FodderHerb,13,lux,0,0
FodderHerb,13,nld,0,0
FodderHerb,13,prt,0,0
FodderHerb,13,shn,0,0
FodderHerb,13,spm,0,0
FodderHerb,13,swe,0,0
FodderHerb,14,blr,0.00357,0.00357
FodderHerb,14,ukr,0.00176,0.00176
FodderHerb,15,alb,0.00784,0.00784
FodderHerb,15,bih,0.0288,0.0288
FodderHerb,15,hrv,0.0024,0.0024
FodderHerb,15,mne,0,0
FodderHerb,15,scg,0.00208,0.00208
FodderHerb,15,srb,5e-4,5e-4
FodderHerb,15,tur,0.00176,0.00176
FodderHerb,16,che,0,0
FodderHerb,16,isl,0,0
FodderHerb,16,lie,0,0
FodderHerb,16,nor,0,0
FodderHerb,17,ind,0,0
FodderHerb,18,idn,0,0
FodderHerb,19,jpn,0,0
FodderHerb,20,mex,0.0016,0.0016
FodderHerb,21,are,0,0
FodderHerb,21,bhr,0,0
FodderHerb,21,irq,0.0112,0.0112
FodderHerb,21,isr,0,0
FodderHerb,21,jor,0.00272,0.00272
FodderHerb,21,kwt,0,0
FodderHerb,21,lbn,0.0014,0.0014
FodderHerb,21,omn,0,0
FodderHerb,21,qat,0,0
FodderHerb,21,sau,0,0
FodderHerb,21,syr,0.0256,0.0256
FodderHerb,21,yem,0,0
FodderHerb,22,pak,0,0
FodderHerb,23,rus,0,0
FodderHerb,24,zaf,0,0
FodderHerb,25,guf,0,0
FodderHerb,25,guy,0,0
FodderHerb,25,sur,0,0
FodderHerb,26,chl,0,0
FodderHerb,26,ecu,0,0
FodderHerb,26,per,0,0
FodderHerb,26,pry,0,0
FodderHerb,26,ury,0,0
FodderHerb,27,afg,0,0
FodderHerb,27,bgd,0,0
FodderHerb,27,btn,0,0
FodderHerb,27,lka,0,0
FodderHerb,27,mdv,0,0
FodderHerb,27,npl,0,0
FodderHerb,29,asm,0,0
FodderHerb,29,brn,0,0
FodderHerb,29,cok,0,0
FodderHerb,29,fji,0,0
FodderHerb,29,gum,0,0
FodderHerb,29,khm,0,0
FodderHerb,29,kir,0,0
FodderHerb,29,lao,0,0
FodderHerb,29,mhl,0,0
FodderHerb,29,mmr,0,0
FodderHerb,29,mys,0,0
FodderHerb,29,ncl,0,0
FodderHerb,29,niu,0,0
FodderHerb,29,nru,0,0
FodderHerb,29,pci,0,0
FodderHerb,29,phl,0,0
FodderHerb,29,png,0,0
FodderHerb,29,pyf,0,0
FodderHerb,29,sgp,0,0
FodderHerb,29,slb,0,0
FodderHerb,29,syc,0,0
FodderHerb,29,tha,0,0
FodderHerb,29,tkl,0,0
FodderHerb,29,ton,0,0
FodderHerb,29,tuv,0,0
FodderHerb,29,vnm,0,0
FodderHerb,29,vut,0,0
FodderHerb,31,arg,0,0
FodderHerb,32,col,0,0
Fruits,1,pri,0.014515886879343744,0.014515886879343744
Fruits,1,usa,0.0032578971471953996,0.0032578971471953996
Fruits,2,bdi,0.081,0.081
Fruits,2,com,0.0176,0.0176
Fruits,2,dji,0.009957428715075774,0.009957428715075774
Fruits,2,eri,0,0
Fruits,2,eth,0.02472602808447635,0.02472602808447635
Fruits,2,ken,0.0028183766669034934,0.0028183766669034934
Fruits,2,mdg,0.022408013840258027,0.022408013840258027
Fruits,2,mus,0.0061039666838791015,0.0061039666838791015
Fruits,2,rwa,0.0063448611198303586,0.0063448611198303586
Fruits,2,som,0.0032958428269322603,0.0032958428269322603
Fruits,2,uga,0.0807533861067914,0.0807533861067914
Fruits,3,dza,0.00554505795890619,0.00554505795890619
Fruits,3,egy,0.01954071747882639,0.01954071747882639
Fruits,3,esh,0,0
Fruits,3,mar,0.004590165272773517,0.004590165272773517
Fruits,3,tun,0.034458728243136436,0.034458728243136436
Fruits,4,ago,0.0031525987237274165,0.0031525987237274165
Fruits,4,bwa,0.0096,0.0096
Fruits,4,lso,0,0
Fruits,4,moz,0.02074551403514221,0.020745514035142208
Fruits,4,mwi,0.013058739903540896,0.013058739903540895
Fruits,4,nam,0.0026158634569452026,0.0026158634569452026
Fruits,4,swz,0.012254060149454038,0.012254060149454038
Fruits,4,zmb,0.001682202989094156,0.001682202989094156
Fruits,4,zwe,0.018255758881870286,0.018255758881870286
Fruits,5,ben,0.002659726303187468,0.002659726303187468
Fruits,5,bfa,0.007697614349285091,0.007697614349285091
Fruits,5,caf,0.0034146089295821543,0.0034146089295821543
Fruits,5,cmr,0.0015107261111836452,0.0015107261111836452
Fruits,5,cog,0.023257498225403926,0.023257498225403926
Fruits,5,cpv,0.00679626340251254,0.006796263402512541
Fruits,5,gab,0.01037754887016136,0.01037754887016136
Fruits,5,gha,0.020502836975123347,0.020502836975123347
Fruits,5,gin,0.014434223490633336,0.014434223490633336
Fruits,5,gmb,0.048,0.048
Fruits,5,gnb,0.023582972617011658,0.023582972617011658
Fruits,5,gnq,0.00176,0.00176
Fruits,5,lbr,0.004667724910365379,0.004667724910365379
Fruits,5,mli,0.005707036238262933,0.005707036238262933
Fruits,5,mrt,0.038953349744366594,0.038953349744366594
Fruits,5,ner,0.025154392255076846,0.025154392255076843
Fruits,5,nga,0.010596661772831481,0.010596661772831481
Fruits,5,sen,0.019824582470673806,0.019824582470673806
Fruits,5,sle,5e-4,5e-4
Fruits,5,stp,0.01552,0.01552
Fruits,5,tcd,0.011187906141381657,0.011187906141381657
Fruits,5,tgo,0.001882477999234756,0.001882477999234756
Fruits,6,aus,0.0027128226463461616,0.0027128226463461616
Fruits,6,nzl,0.0018045212300895864,0.0018045212300895864
Fruits,7,bra,0.014196933017053548,0.014196933017053548
Fruits,8,can,0.004095946743762333,0.004095946743762333
Fruits,9,bhs,0.009175873680943513,0.009175873680943513
Fruits,9,blz,0.01969698605557782,0.01969698605557782
Fruits,9,bmu,0.048,0.048
Fruits,9,brb,0.004225807871797129,0.004225807871797129
Fruits,9,cri,0.002933281438978133,0.002933281438978133
Fruits,9,cub,0.004364183805223958,0.004364183805223958
Fruits,9,cym,0.008925969838793553,0.008925969838793553
Fruits,9,dma,0.012689653795156271,0.012689653795156271
Fruits,9,dom,0.00971855404452153,0.00971855404452153
Fruits,9,glp,0.004964981847853515,0.004964981847853515
Fruits,9,grd,0.008404113385617439,0.008404113385617439
Fruits,9,gtm,0.002508134161191378,0.002508134161191378
Fruits,9,hnd,0.0017429449602169066,0.0017429449602169066
Fruits,9,hti,0.00912103999163617,0.00912103999163617
Fruits,9,jam,0.017367907935850805,0.017367907935850805
Fruits,9,kna,0.01737139940016591,0.01737139940016591
Fruits,9,lca,0.0019541467436670584,0.0019541467436670584
Fruits,9,msr,0.009854610613370089,0.009854610613370089
Fruits,9,mtq,0.01579016620846297,0.01579016620846297
Fruits,9,nic,0.0205781311319549,0.0205781311319549
Fruits,9,pan,0.0063445118390050735,0.0063445118390050735
Fruits,9,slv,0.025918637236228625,0.025918637236228625
Fruits,9,tto,0.006443448763551487,0.006443448763551487
Fruits,9,vct,0.003337074902378417,0.003337074902378417
Fruits,10,arm,0.02121542574102723,0.02121542574102723
Fruits,10,aze,0.006950452587223318,0.006950452587223318
Fruits,10,geo,0.019753443910398603,0.019753443910398603
Fruits,10,kaz,0.009783208204937057,0.009783208204937057
Fruits,10,kgz,0.017435829750070797,0.017435829750070797
Fruits,10,mng,0,0
Fruits,10,tjk,5.661709395572271e-4,5.661709395572271e-4
Fruits,10,tkm,0.006622490713566793,0.006622490713566793
Fruits,10,uzb,0.020152006973102723,0.020152006973102723
Fruits,11,chn,0.015686313217078363,0.015686313217078363
Fruits,12,bgr,0.022877655324564875,0.022877655324564875
Fruits,12,cyp,0.005277656296658052,0.005277656296658052
Fruits,12,cze,0.00333709226348023,0.00333709226348023
Fruits,12,est,0.007856221151916516,0.007856221151916516
Fruits,12,hun,0.0050652284462415305,0.0050652284462415305
Fruits,12,ltu,0.004205501792771496,0.004205501792771496
Fruits,12,lva,0.005398141758134274,0.005398141758134274
Fruits,12,mlt,0.010595713861623174,0.010595713861623174
Fruits,12,pol,0.005438276151266811,0.005438276151266811
Fruits,12,rom,0.005938425488885083,0.005938425488885083
Fruits,12,svk,0.005147957183789213,0.005147957183789213
Fruits,12,svn,0.0018248401958241307,0.0018248401958241307
Fruits,13,aut,0.0026496937303082144,0.0026496937303082144
Fruits,13,bel,0.02575345008039133,0.02575345008039133
Fruits,13,deu,0.003362894805839334,0.003362894805839334
Fruits,13,dnk,0.04879003547744562,0.04879003547744562
Fruits,13,esp,0.004317913337030378,0.004317913337030378
Fruits,13,fin,0.003750765498132091,0.003750765498132091
Fruits,13,fra,0.009929613591673147,0.009929613591673147
Fruits,13,fro,0,0
Fruits,13,gbr,0.003506541981453596,0.003506541981453596
Fruits,13,grc,0.007964531101268858,0.007964531101268858
