GCAM_commodity,GCAM_region_ID,iso,Nfixkg,totval,Nfixkg.yld
PalmFruit,29,vnm,0,19068105,0
PalmFruit,29,vut,0,5933404,0
PalmFruit,29,wsm,0,2659797,0
PalmFruit,32,col,0,1812604,0
PalmFruit,NA,NA,0,11108794,0
Rice,1,usa,41446807.49834084,164911550,0.2513274994889129
Rice,2,bdi,722181.6277826495,1133542,0.6371017816566563
Rice,2,com,537606.6326168518,359023,1.4974155767648643
Rice,2,eth,930869.694781209,1159234,0.8030041344380936
Rice,2,ken,608400.7975373623,1036206,0.5871427086287498
Rice,2,mdg,40455537.970493555,59397269,0.681100977394997
Rice,2,mus,10197,831,12.270758122743683
Rice,2,rwa,437408.7622807812,739957,0.5911272712884413
Rice,2,som,65635.81287929873,195756,0.3352940031431922
Rice,2,uga,2953201.192317961,2535733,1.1646341284030932
Rice,3,dza,13333.992888138862,8296,1.60727975990102
Rice,3,egy,20678440.48649263,103762456,0.19928634386306962
Rice,3,mar,218950.83518399048,644816,0.33955552465197897
Rice,4,ago,500042.0872914557,204453,2.445755686106126
Rice,4,moz,6061202.810508172,2742989,2.209707297589663
Rice,4,mwi,1753987.1615373725,1582154,1.1086071024295818
Rice,4,swz,2902.35544881417,3331,0.8713165562336145
Rice,4,zmb,651139.1989180775,385425,1.689405718150295
Rice,4,zwe,8606.392598633907,9809,0.8773975531281382
Rice,5,ben,1289224.999307143,1456289,0.8852810117408997
Rice,5,bfa,2759935.2551571624,2456341,1.123596135535401
Rice,5,caf,636663.8155114133,540776,1.1773152201862014
Rice,5,cmr,2354690.2707420546,1381758,1.7041263888047362
Rice,5,cog,62470.4471508775,22621,2.761612976918682
Rice,5,gab,17028.551371571073,20050,0.8493043078090311
Rice,5,gha,4686813.937605241,5154215,0.9093167315692576
Rice,5,gin,28863625.384037223,22558756,1.2794865720448956
Rice,5,gmb,1364029.6950641805,623787,2.1866914428549817
Rice,5,gnb,2616120.2334532943,2242123,1.1668049582709308
Rice,5,lbr,5815398.8246802725,3398990,1.7109196628057959
Rice,5,mli,16226280.408007056,19948236,0.8134193122643554
Rice,5,mrt,740175.8464867026,1605913,0.4609065662253824
Rice,5,ner,631858.2116859597,1022047,0.6182281359721811
Rice,5,nga,75239280.24403256,64283020,1.1704378581471835
Rice,5,sen,3477751.633921958,4908956,0.7084503576568945
Rice,5,sle,17047368.111230113,10845813,1.5717925536084858
Rice,5,tcd,3413175.193583248,2359574,1.4465217846879344
Rice,5,tgo,1473497.6620397174,1519936,0.9694471754335166
Rice,6,aus,4216581.366168127,14550226,0.2897949053278023
Rice,7,bra,106243775.1447273,199745641,0.5318953375544616
Rice,9,blz,144743.97309850747,251250,0.5760954153174427
Rice,9,cri,1941075.2553868983,4028617,0.48182174065861766
Rice,9,cub,6141272.24494375,9537700,0.6438944656409564
Rice,9,dom,4743358.563460012,10949407,0.43320689088094105
Rice,9,gtm,419062.82028063404,579331,0.7233564581916625
Rice,9,hnd,313559.23495256255,566957,0.55305646627974
Rice,9,hti,1844970.4765577216,2136887,0.8633916891991582
Rice,9,jam,1612.0965824665677,673,2.3953886812281837
Rice,9,nic,2791167.805209703,5515593,0.5060503567267749
Rice,9,pan,3501783.9987990973,4268456,0.8203865750986065
Rice,9,slv,252375.2028771835,696584,0.3623040478638377
Rice,9,tto,101541.7654966764,80485,1.2616234763828837
Rice,10,aze,98715.99484173092,170406,0.5792988207089593
Rice,10,kaz,2736582.3560745427,4762910,0.5745610049475095
Rice,10,kgz,203286.85880850922,301555,0.6741286292998266
Rice,10,tjk,519927.7762865534,973473,0.5340957338175311
Rice,10,tkm,1791392.5526686292,1562600,1.146417862964693
Rice,10,uzb,3752406.9510246557,4393476,0.8540861384071873
Rice,11,chn,991730421.4803753,3423174390,0.28971075045942235
Rice,12,bgr,236388.07812838382,470994,0.5018919097236564
Rice,12,hun,90780.61601381387,167368,0.5424012715322754
Rice,12,rom,332867.34946261166,436928,0.7618357016776486
Rice,13,esp,3720512.281394484,14333131,0.259574288506432
Rice,13,fra,667172.5389760078,2030621,0.32855591416419305
Rice,13,grc,890947.565854997,3487913,0.2554385862993134
Rice,13,ita,7602768.719806499,25797008,0.2947151359493511
Rice,13,prt,883440.661342628,2782975,0.31744469905142086
Rice,14,ukr,775642.901451977,1774546,0.43709371380171436
Rice,15,tur,2838497.227047005,9429325,0.30102867671302086
Rice,17,ind,1437636067.4277716,2420341000,0.5939807933790204
Rice,18,idn,400160836.8869406,1002080228,0.3993301391502364
Rice,19,jpn,57816365.60183955,196482600,0.29425692454110214
Rice,20,mex,2373530.696178596,5419605,0.43795270987066326
Rice,21,irq,3486759.508152436,4325517,0.8060908113764056
Rice,21,syr,618,275,2.247272727272727
Rice,22,pak,82040996.55239883,135489860,0.6055139222403716
Rice,23,rus,5447879.597924458,22619630,0.24084742314195492
Rice,24,zaf,41755.82015306123,51744,0.8069693134095012
Rice,25,guf,247752.4583440888,340912,0.7267343430096002
Rice,25,guy,4179652.5389238065,9406801,0.44432241512537646
Rice,25,sur,1674051.133169417,3556695,0.47067604424034587
Rice,26,chl,863460.8838713504,2242246,0.38508748989689373
Rice,26,ecu,12217696.552825795,25540505,0.47836550423829893
Rice,26,per,10958193.044378512,38676150,0.2833320546222546
Rice,26,pry,1661298.4908932208,3003916,0.5530442565282188
Rice,26,ury,5664697.496738571,20828447,0.2719692686035868
Rice,27,afg,5839683.963963964,8325000,0.7014635392148906
Rice,27,bgd,357224702.210312,702780700,0.5083018105225598
Rice,27,btn,800343.5647750895,1077073,0.7430727209530733
Rice,27,lka,29688209.140478104,56040911,0.5297595740454345
Rice,27,npl,50371377.47126058,74125628,0.6795406505191508
Rice,29,brn,38472.24648776637,12670,3.0364835428387034
Rice,29,fji,196863.6091255827,233607,0.8427128002396448
Rice,29,khm,80605760.38151203,98700270,0.8166721365758375
Rice,29,lao,24944020.201131444,43807720,0.569397818492527
Rice,29,mmr,232672873.2901638,449531300,0.5175899281989125
Rice,29,mys,22357912.892995317,40879762,0.5469188615382672
Rice,29,phl,137703076.6422611,249787045,0.5512818995166907
Rice,29,png,13168.548315928812,13598,0.9684180258809246
Rice,29,slb,30644.177624799042,48518,0.6316043040685734
Rice,29,tha,345076544.93177855,519502289,0.6642445129472346
Rice,29,vnm,244757339.79060665,620606298,0.39438423454511357
Rice,31,arg,6619188.7889917,20416922,0.32420111067631546
Rice,32,col,15364283.33169679,42585700,0.3607850365661898
Rice,NA,NA,24666527.635122318,252728617,0.0976008491951757
RootTuber,1,pri,0,184487,0
RootTuber,1,usa,0,382908247,0
RootTuber,2,bdi,0,28133229,0
RootTuber,2,com,0,1393019,0
RootTuber,2,eri,0,1818208,0
RootTuber,2,eth,0,198203422,0
RootTuber,2,ken,0,51765824,0
RootTuber,2,mdg,0,68967618,0
RootTuber,2,mus,0,299993,0
RootTuber,2,rwa,0,51853927,0
RootTuber,2,som,0,1450417,0
RootTuber,2,uga,0,132774206,0
RootTuber,3,dza,0,34852734,0
RootTuber,3,egy,0,56188024,0
RootTuber,3,mar,0,24708085,0
RootTuber,3,tun,0,5828000,0
RootTuber,4,ago,0,148511010,0
RootTuber,4,bwa,0,1607457,0
RootTuber,4,lso,0,1632490,0
RootTuber,4,moz,0,114383248,0
RootTuber,4,mwi,0,83677973,0
RootTuber,4,nam,0,5299776,0
RootTuber,4,swz,0,1011798,0
RootTuber,4,zmb,0,19565639,0
RootTuber,4,zwe,0,4191029,0
RootTuber,5,ben,0,85874659,0
RootTuber,5,bfa,0,2029487,0
RootTuber,5,caf,0,19434555,0
RootTuber,5,cmr,0,79251022,0
RootTuber,5,cog,0,18613309,0
RootTuber,5,cpv,0,209893,0
RootTuber,5,gab,0,8292223,0
RootTuber,5,gha,0,281615826,0
RootTuber,5,gin,0,21839443,0
RootTuber,5,gmb,0,167872,0
RootTuber,5,gnb,0,2063223,0
RootTuber,5,gnq,0,2552279,0
RootTuber,5,lbr,0,9133526,0
RootTuber,5,mli,0,5338446,0
RootTuber,5,mrt,0,120471,0
RootTuber,5,ner,0,3416629,0
RootTuber,5,nga,0,1347123659,0
RootTuber,5,sen,0,4385672,0
RootTuber,5,sle,0,9972082,0
RootTuber,5,stp,0,587941,0
RootTuber,5,tcd,0,12891164,0
RootTuber,5,tgo,0,25458740,0
RootTuber,6,aus,0,23429253,0
RootTuber,6,nzl,0,9393475,0
RootTuber,7,bra,0,491112405,0
RootTuber,8,can,0,81695996,0
RootTuber,9,bhs,0,18055,0
RootTuber,9,blz,0,39968,0
RootTuber,9,bmu,0,20005,0
RootTuber,9,brb,0,72612,0
RootTuber,9,cri,0,8857662,0
RootTuber,9,cub,0,24085837,0
RootTuber,9,cym,0,600,0
RootTuber,9,dma,0,549006,0
RootTuber,9,dom,0,4935527,0
RootTuber,9,glp,0,258961,0
RootTuber,9,grd,0,57910,0
RootTuber,9,gtm,0,6457719,0
RootTuber,9,hnd,0,822079,0
RootTuber,9,hti,0,16042910,0
RootTuber,9,jam,0,4237775,0
RootTuber,9,kna,0,15785,0
RootTuber,9,lca,0,116414,0
RootTuber,9,msr,0,3132,0
RootTuber,9,mtq,0,235459,0
RootTuber,9,nic,0,2519715,0
RootTuber,9,pan,0,1393379,0
RootTuber,9,slv,0,1381324,0
RootTuber,9,tto,0,153614,0
RootTuber,9,vct,0,261039,0
RootTuber,10,arm,0,8793302,0
RootTuber,10,aze,0,12810010,0
RootTuber,10,geo,0,5764396,0
RootTuber,10,kaz,0,39685547,0
RootTuber,10,kgz,0,20060691,0
RootTuber,10,mng,0,1817046,0
RootTuber,10,tjk,0,8506074,0
RootTuber,10,tkm,0,2655904,0
RootTuber,10,uzb,0,18545500,0
RootTuber,11,chn,0,3097766568,0
RootTuber,12,bgr,0,7404406,0
RootTuber,12,cyp,0,2463601,0
RootTuber,12,cze,0,37791028,0
RootTuber,12,est,0,4934579,0
RootTuber,12,hun,0,14400257,0
RootTuber,12,ltu,0,20790100,0
RootTuber,12,lva,0,12451500,0
RootTuber,12,mlt,0,429621,0
RootTuber,12,pol,0,282986640,0
RootTuber,12,rom,0,65761020,0
RootTuber,12,svk,0,6341437,0
RootTuber,12,svn,0,2707084,0
RootTuber,13,aut,0,12574634,0
RootTuber,13,bel,0,78927980,0
RootTuber,13,deu,0,209271180,0
RootTuber,13,dnk,0,27810780,0
RootTuber,13,esp,0,51641001,0
RootTuber,13,fin,0,12516200,0
RootTuber,13,fra,0,120117428,0
RootTuber,13,fro,0,25532,0
RootTuber,13,gbr,0,113395400,0
RootTuber,13,grc,0,16628274,0
RootTuber,13,irl,0,8289669,0
RootTuber,13,ita,0,33241594,0
RootTuber,13,lux,0,264234,0
RootTuber,13,nld,0,128568898,0
RootTuber,13,prt,0,14110442,0
RootTuber,13,swe,0,17057950,0
RootTuber,14,blr,0,148443719,0
RootTuber,14,ukr,0,334423300,0
RootTuber,15,alb,0,3052825,0
RootTuber,15,bih,0,6940134,0
RootTuber,15,hrv,0,7821375,0
RootTuber,15,mne,0,875219,0
RootTuber,15,scg,0,10545001,0
RootTuber,15,srb,0,5772256,0
RootTuber,15,tur,0,87038816,0
RootTuber,16,che,0,9544700,0
RootTuber,16,isl,0,189182,0
RootTuber,16,nor,0,6680656,0
RootTuber,17,ind,0,646569800,0
RootTuber,18,idn,0,402128619,0
RootTuber,19,jpn,0,77825896,0
RootTuber,20,mex,0,31230929,0
RootTuber,21,are,0,131487,0
RootTuber,21,bhr,0,712,0
RootTuber,21,irq,0,10596918,0
RootTuber,21,isr,0,8884274,0
RootTuber,21,jor,0,2297584,0
RootTuber,21,kwt,0,493342,0
RootTuber,21,lbn,0,6606135,0
RootTuber,21,omn,0,190044,0
RootTuber,21,qat,0,639,0
RootTuber,21,sau,0,7266517,0
RootTuber,21,syr,0,9938751,0
RootTuber,21,yem,0,4219125,0
RootTuber,22,pak,0,45329210,0
RootTuber,23,rus,0,1217621460,0
RootTuber,24,zaf,0,33250391,0
RootTuber,25,guf,0,394300,0
RootTuber,25,guy,0,774075,0
RootTuber,25,sur,0,91256,0
RootTuber,26,chl,0,19587107,0
RootTuber,26,ecu,0,8870059,0
RootTuber,26,per,0,84428708,0
RootTuber,26,pry,0,64337876,0
RootTuber,26,ury,0,3460878,0
RootTuber,27,afg,0,4704573,0
RootTuber,27,bgd,0,83170329,0
RootTuber,27,btn,0,1239715,0
RootTuber,27,lka,0,6613064,0
RootTuber,27,mdv,0,70234,0
RootTuber,27,npl,0,31944627,0
RootTuber,29,asm,0,141423,0
RootTuber,29,brn,0,49020,0
RootTuber,29,cok,0,78645,0
RootTuber,29,fji,0,1828403,0
RootTuber,29,gum,0,37951,0
RootTuber,29,khm,0,31250412,0
RootTuber,29,kir,0,173669,0
RootTuber,29,lao,0,6615393,0
RootTuber,29,mmr,0,12047967,0
RootTuber,29,mys,0,2580557,0
RootTuber,29,ncl,0,271136,0
RootTuber,29,niu,0,70973,0
RootTuber,29,phl,0,47928829,0
RootTuber,29,png,0,26541691,0
RootTuber,29,pyf,0,193195,0
RootTuber,29,sgp,0,217,0
RootTuber,29,slb,0,2799791,0
RootTuber,29,syc,0,3262,0
RootTuber,29,tha,0,380980760,0
RootTuber,29,tkl,0,3626,0
RootTuber,29,ton,0,577917,0
RootTuber,29,vnm,0,134009706,0
RootTuber,29,vut,0,760966,0
RootTuber,29,wsm,0,398457,0
RootTuber,31,arg,0,49556300,0
RootTuber,32,col,0,80050817,0
RootTuber,NA,NA,0,600335070,0
Soybean,1,usa,5574393764.346825,1396577970,3.991466201021934
Soybean,2,bdi,191414.00323456086,31527,6.071430939656829
Soybean,2,eth,2620124.433051742,310540,8.437317038229349
Soybean,2,ken,168672.91075375612,44261,3.8108698572954998
Soybean,2,mdg,3771.6543075030754,813,4.639181190040683
Soybean,2,rwa,2811603.5286898566,431081,6.522216308976403
Soybean,2,uga,12607840.649614291,2463000,5.11889591945363
Soybean,3,egy,3027821.9913520627,570075,5.311269554623625
Soybean,3,mar,124415.48791500664,22590,5.5075470524571335
Soybean,4,ago,471899.08799999993,5898,80.01001831129196
Soybean,4,mwi,5849406.853002405,655426,8.924587753617349
Soybean,4,zmb,7959267.565499576,703974,11.30619535025381
Soybean,4,zwe,8541641.380187951,1725392,4.950551167611738
Soybean,5,ben,3571692.9768297076,172419,20.715193666763568
Soybean,5,bfa,1184232.4570716831,166650,7.106105352965395
Soybean,5,cmr,670308.8245471239,137022,4.89197956931824
Soybean,5,gab,220226.74244359008,39275,5.607300889715852
Soybean,5,lbr,237413.66616577862,56678,4.1888151693034095
Soybean,5,mli,207673.2883148967,41573,4.99538855302472
Soybean,5,nga,39366667.09063452,8402450,4.685141487379814
Soybean,5,tgo,96006.40000000001,1200,80.00533333333334
Soybean,6,aus,5494317.976807848,1025722,5.356537128781334
Soybean,7,bra,4850027889.975213,841658457,5.762465581659584
Soybean,8,can,263764599.8686474,54546800,4.835565053653879
Soybean,9,blz,68569.80091422227,10807,6.344943177035465
Soybean,9,gtm,2897055.4294237327,642601,4.508326985833717
Soybean,9,hnd,397810.0853460379,53734,7.403321646369856
Soybean,9,nic,1497675.930861305,179970,8.321808806252736
Soybean,9,pan,8152.188616470589,1700,4.795405068512111
Soybean,9,slv,285625.8485542757,63463,4.500667295184213
Soybean,10,aze,18687.746553642122,1684,11.097236670808861
Soybean,10,geo,213225.02814419853,42791,4.982940995634562
Soybean,10,kaz,7875246.116329847,920184,8.558338458753735
Soybean,10,kgz,33031.57612539618,2479,13.324556726662438
Soybean,10,tjk,2404.7241949062177,572,4.204063277808073
Soybean,11,chn,890688861.1639115,268679754,3.3150576026056338
Soybean,12,bgr,612961.5300283919,52367,11.705110661836498
Soybean,12,cze,1120183.279626793,320114,3.4993261139056493
Soybean,12,hun,5642273.1355123585,1059070,5.327573376181327
Soybean,12,lva,20385.067507886433,634,32.153103324742005
Soybean,12,pol,60514.758626682415,4235,14.289199203466922
Soybean,12,rom,15355065.998028692,2903356,5.288730006939794
Soybean,12,svk,1823625.0812200257,252076,7.234425654247234
Soybean,12,svn,23706.17085413441,3229,7.3416447364925395
Soybean,13,aut,5274937.97142896,988554,5.33601398753023
Soybean,13,deu,153315.10446476424,19554,7.840600616997251
Soybean,13,esp,582896.0079690657,73446,7.936388747774769
Soybean,13,fra,16935526.213867366,3205256,5.283673508096504
Soybean,13,grc,327111.737554485,69744,4.690177471244623
Soybean,13,ita,61489039.481586285,11973262,5.135529438977138
Soybean,14,ukr,115059287.24820063,11430310,10.066156320187346
Soybean,15,alb,49864.594408992845,8807,5.66192737697205
Soybean,15,bih,653488.3939387152,130607,5.00347143674317
Soybean,15,hrv,9165914.422699502,1756935,5.216991193583998
Soybean,15,scg,20552991.22288075,2400661,8.561388393813516
Soybean,15,srb,32275216.742588624,2696072,11.971199857640531
Soybean,15,tur,5587019.30080423,1079169,5.177149548221113
Soybean,16,che,407330.0769102244,79242,5.14033059375362
Soybean,17,ind,745138139.3220295,149424300,4.986726652372
Soybean,18,idn,86281987.51568489,17648894,4.888804222841663
Soybean,19,jpn,17629081.30767757,3797700,4.6420415798187245
Soybean,20,mex,12944885.987769537,2534418,5.107636541316206
Soybean,21,irq,126352.942125675,8148,15.507233937858985
Soybean,21,syr,477702.09812954796,74110,6.445852086486951
Soybean,22,pak,617663.7174498244,49835,12.394175126915309
Soybean,23,rus,74608163.29346763,24083598,3.097882770401151
Soybean,24,zaf,33676498.6242125,5231512,6.437240060657895
Soybean,25,sur,2872.3573231357555,523,5.492079011731846
Soybean,26,ecu,7138730.253033388,1274554,5.6009633589737184
Soybean,26,per,271757.4662264137,51958,5.230329616736858
Soybean,26,pry,402428546.1677764,74835290,5.377523707969548
Soybean,26,ury,106176130.1582765,10037819,10.577609554254416
Soybean,27,bgd,4851201.511403116,473325,10.24919772123407
Soybean,27,btn,48826.272145948125,17387,2.8082056792976435
Soybean,27,lka,319239.53648219764,47002,6.792041540406741
Soybean,27,npl,1615151.2843427476,348338,4.6367358265327
Soybean,29,khm,8949338.836606123,1461182,6.124725623916886
Soybean,29,lao,830631.6223449562,139583,5.950807923206667
Soybean,29,mmr,13673833.668107934,2619662,5.219693864364157
Soybean,29,phl,119980.3656904667,20056,5.982267934307274
Soybean,29,tha,22403554.480777856,4493845,4.985386563350061
Soybean,29,vnm,17885450.315875135,3688072,4.849539357115353
Soybean,31,arg,3509574309.3181853,562928196,6.234497284478152
Soybean,32,col,5747743.201235247,1211104,4.745870875858099
Soybean,NA,NA,82171619.51554234,36598393,2.2452247975899473
SugarCrop,1,pri,251078.71798706555,1651559,0.15202527913750918
SugarCrop,1,usa,4828590.013857548,1048576520,0.004604899997052717
SugarCrop,2,bdi,58561.745985005204,3061461,0.01912869247232129
SugarCrop,2,eth,540173.624812579,77421956,0.006977008237980697
SugarCrop,2,ken,1496390.0062029606,86118554,0.017375930466772126
SugarCrop,2,mdg,1911477.584353891,43946313,0.0434957440992579
SugarCrop,2,mus,1700015.8070074567,87838005,0.019353989278416063
SugarCrop,2,rwa,86089.74006570075,1054478,0.08164204475171673
SugarCrop,2,som,152351.75202156333,3710000,0.04106516226996316
SugarCrop,2,uga,857174.7149829924,37838970,0.022653225364828704
SugarCrop,3,egy,2667227.458686702,349724621,0.007626650508791893
SugarCrop,3,mar,90899.6743610829,66794151,0.0013608927278839565
SugarCrop,3,tun,0,1099158,0
SugarCrop,4,ago,274702.62793914246,7230000,0.037994830973602
SugarCrop,4,moz,926456.8713485878,28265776,0.03277662963679426
SugarCrop,4,mwi,542873.2169208067,40660000,0.013351530175130513
SugarCrop,4,swz,1185682.9442429568,81636646,0.014523905651917116
SugarCrop,4,zmb,610946.9605231291,41290000,0.014796487297726545
SugarCrop,4,zwe,1058045.1064130065,67618426,0.0156472897847845
SugarCrop,5,ben,33695.89482410493,852838,0.03951031124798019
SugarCrop,5,bfa,109170.38927887684,7835000,0.013933680826914721
SugarCrop,5,caf,327646.6270435171,1620307,0.20221268379604426
SugarCrop,5,cmr,3441907.290879075,23726069,0.1450685864092815
SugarCrop,5,cog,366858.12304000754,9538621,0.03846028928500331
SugarCrop,5,cpv,31088.562539174727,352587,0.08817274187413242
SugarCrop,5,gab,94690.21264461167,3853942,0.02456970360337848
SugarCrop,5,gha,138475.94005772803,2529100,0.0547530505150955
SugarCrop,5,gin,128166.95930592853,4841000,0.02647530661142915
SugarCrop,5,gnb,5212.786725231821,102450,0.05088127599054974
SugarCrop,5,lbr,627633.0076004342,4605000,0.1362938127253929
SugarCrop,5,mli,116403.50320217563,5945489,0.01957845741572739
SugarCrop,5,ner,104861.70586084388,3410328,0.03074827578486406
SugarCrop,5,nga,1139417.9944418578,17199272,0.06624803622164112
SugarCrop,5,sen,186373.3197570901,15111446,0.01233325518663734
SugarCrop,5,sle,25432.038834951458,1236000,0.020576083199798915
SugarCrop,5,tcd,95218.10573216152,6504719,0.014638311928949047
SugarCrop,6,aus,10089644.078631235,621621393,0.01623117253081931
SugarCrop,7,bra,173642990.1252112,8440305287,0.020573069838203735
SugarCrop,8,can,0,12507200,0
SugarCrop,9,bhs,55209.424083769634,955000,0.057810915270962965
SugarCrop,9,blz,607700.0423424556,19611522,0.030986888337501576
SugarCrop,9,brb,189309.76082478592,7131111,0.02654702203131965
SugarCrop,9,cri,1250247.1664140408,69718372,0.017932822160764753
SugarCrop,9,cub,22262422.515222266,436860000,0.05096008450126417
SugarCrop,9,dma,5620.280146163215,82100,0.06845651822366888
SugarCrop,9,dom,3154498.053847146,90153376,0.034990348601555935
SugarCrop,9,glp,305963.7398768181,12722161,0.024049667338498396
SugarCrop,9,grd,3772.6171243941844,123800,0.03047348242644737
SugarCrop,9,gtm,5144453.040807809,338763600,0.015185967562063364
SugarCrop,9,hnd,1642608.479345456,92141322,0.017827055697610415
SugarCrop,9,hti,514238.81277362123,18636391,0.0275932616338443
SugarCrop,9,jam,856925.4127907658,34185600,0.025066853084069484
SugarCrop,9,kna,89957.64777422989,2270203,0.039625376133425025
SugarCrop,9,mtq,85327.730997438,3737325,0.022831231160639762
SugarCrop,9,nic,1303343.0079810387,75447575,0.01727481642691682
SugarCrop,9,pan,820034.8212467865,32146499,0.02550930417793821
SugarCrop,9,slv,1624102.7044103488,95557503,0.016996077266798703
SugarCrop,9,tto,520951.4051614556,13700205,0.03802508102334641
SugarCrop,9,vct,19552.267074530435,349790,0.05589715850804893
SugarCrop,10,arm,0,188911,0
SugarCrop,10,aze,0,1984639,0
SugarCrop,10,geo,0,14262,0
SugarCrop,10,kaz,0,4882371,0
SugarCrop,10,kgz,0,5402881,0
SugarCrop,10,tkm,0,3175000,0
SugarCrop,10,uzb,0,615600,0
SugarCrop,11,chn,32903961.787412398,1883854673,0.017466295176057033
SugarCrop,12,bgr,0,635706,0
SugarCrop,12,cze,0,122887298,0
SugarCrop,12,est,0,15620,0
SugarCrop,12,hun,0,42883605,0
SugarCrop,12,ltu,0,14929700,0
SugarCrop,12,lva,0,5520758,0
SugarCrop,12,pol,0,226806966,0
SugarCrop,12,rom,0,22311129,0
SugarCrop,12,svk,0,22237486,0
SugarCrop,12,svn,0,3413543,0
SugarCrop,13,aut,0,53433686,0
SugarCrop,13,bel,0,147154900,0
SugarCrop,13,deu,0,459093500,0
SugarCrop,13,dnk,0,51399510,0
SugarCrop,13,esp,227.89291464022563,115678586,1.9700527342219208e-6
SugarCrop,13,fin,0,16053900,0
SugarCrop,13,fra,0,573710899,0
SugarCrop,13,gbr,0,156801119,0
SugarCrop,13,grc,0,34978678,0
SugarCrop,13,irl,0,16501970,0
SugarCrop,13,ita,0,157628586,0
SugarCrop,13,nld,0,108594280,0
SugarCrop,13,prt,22.3468014028306,4867587,4.590940316594362e-6
SugarCrop,13,swe,0,43092900,0
SugarCrop,14,blr,0,47071681,0
SugarCrop,14,ukr,0,302426100,0
SugarCrop,15,alb,0,817354,0
SugarCrop,15,bih,0,43671,0
SugarCrop,15,hrv,0,19686618,0
SugarCrop,15,scg,0,23019370,0
SugarCrop,15,srb,0,20122392,0
SugarCrop,15,tur,0,281415640,0
SugarCrop,16,che,0,24409636,0
SugarCrop,17,ind,109865981.95485386,5340525992,0.020572127561860176
SugarCrop,18,idn,9936958.814401746,482210781,0.02060708554419845
SugarCrop,19,jpn,152677.0624481698,95263000,0.0016026900522571176
SugarCrop,20,mex,16518561.78853001,869758646,0.018992121394249422
SugarCrop,21,irq,87249.80225131313,754493,0.11564030713513992
SugarCrop,21,lbn,58.43844412873518,2174293,2.6876986739475855e-5
SugarCrop,21,omn,1326.4673962195893,11057,0.11996630154830328
SugarCrop,21,syr,1.7268096263019087e-4,22440227,7.695152220616612e-12
SugarCrop,22,pak,25715583.91603663,912786585,0.028172613772623124
SugarCrop,23,rus,0,820842704,0
SugarCrop,24,zaf,8127694.394759373,360800300,0.022526850434324397
SugarCrop,25,guf,2083.984855946811,89342,0.023325925723028485
SugarCrop,25,guy,1127646.901925041,55247130,0.020410958938953772
SugarCrop,25,sur,68691.18730593126,1900100,0.03615135377397572
SugarCrop,26,chl,0,43789501,0
SugarCrop,26,ecu,2340464.693994823,123216363,0.018994755542288022
SugarCrop,26,per,1706407.7832948256,146771936,0.011626253831623681
SugarCrop,26,pry,1969958.757644519,64183240,0.030692728469994955
SugarCrop,26,ury,118747.01701473077,3925187,0.030252575740908845
SugarCrop,27,afg,64013.907179881804,1161774,0.05510013753094991
SugarCrop,27,bgd,3744255.0513593787,117322097,0.031914320891821245
SugarCrop,27,btn,10462.80409731114,234300,0.044655587269787196
SugarCrop,27,lka,451024.6020187185,18058387,0.024975907428427493
SugarCrop,27,npl,1457255.8661044966,40117867,0.03632436056743736
SugarCrop,29,asm,696.7633928571429,448,1.5552754304846939
SugarCrop,29,fji,1532819.9622641806,50901240,0.030113607492944783
SugarCrop,29,khm,340306.98134601925,4286967,0.07938175902590788
SugarCrop,29,lao,355046.2225851806,6532735,0.05434878693000414
SugarCrop,29,mmr,3391402.2670689104,134615317,0.02519328663816845
SugarCrop,29,mys,436850.4922464035,21097564,0.020706205334720326
SugarCrop,29,phl,9603775.407082617,527396015,0.018209798963085864
SugarCrop,29,png,199374.6971881463,6812481,0.02926609221928785
SugarCrop,29,pyf,1009.040590405904,54200,0.01861698506283956
SugarCrop,29,tha,25737468.00515373,1130138865,0.0227737217099898
SugarCrop,29,vnm,7154689.565667363,278393631,0.02569990390932242
SugarCrop,29,wsm,25,216,0.11574074074074074
SugarCrop,31,arg,7632835.751123792,387286388,0.019708505095004245
SugarCrop,32,col,9823076.355042476,627866351,0.01564517088612458
SugarCrop,NA,NA,1695040.8098486024,585177808,0.002896625242235096
Vegetables,1,pri,0.007824763239068153,683073,1.145523719875936e-8
Vegetables,1,usa,198231.11290200806,590468936,3.357181060952681e-4
Vegetables,2,com,0,10225,0
Vegetables,2,dji,0,6043,0
Vegetables,2,eri,157842.6637947617,32224,4.898295177344889
Vegetables,2,eth,16827497.361282017,44903116,0.3747512168483367
Vegetables,2,ken,20614.379566153606,21580336,9.552390456827737e-4
Vegetables,2,mdg,303.02446540822274,1220449,2.4828933073665736e-4
Vegetables,2,mus,232.12329345623976,1167302,1.988545324656685e-4
Vegetables,2,rwa,125.99093409401053,5432966,2.319008329778072e-5
Vegetables,2,som,0,317941,0
Vegetables,2,uga,0,3479750,0
Vegetables,3,dza,38878.75859639802,44673015,8.70296276094148e-4
Vegetables,3,egy,666890.0577114446,243350022,0.0027404561225453455
Vegetables,3,mar,329806.67528669734,55727306,0.0059182239185705
Vegetables,3,tun,102876.50014524061,28967332,0.0035514661876779197
Vegetables,4,ago,0,569035,0
Vegetables,4,bwa,0,12321,0
Vegetables,4,moz,0,612619,0
Vegetables,4,mwi,0,2318633,0
Vegetables,4,nam,0,337909,0
Vegetables,4,swz,0,69262,0
Vegetables,4,zmb,0,971325,0
